id,name,chamber,party,state,electorate,occupation,sector_hint,source
192970,"WATERS, Larissa Joy",Senator,Australian Greens,Qld,,Legal researcher at the Land and Resources Tribunal from 2000 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/192970
300127,"WATSON-BROWN, Elizabeth",Member,Australian Greens,Qld,Ryan,Adjunct Professor at the University of Queensland from 2009 to 2021.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300127
300127,"WATSON-BROWN, Elizabeth",Member,Australian Greens,Qld,Ryan,Architect from 1980 to 2021.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/300127
245759,"WATT, the Hon. Murray Patrick",Senator,Australian Labor Party,Qld,,Senior Associate at Maurice Blackburn Lawyers from 2012 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/245759
245759,"WATT, the Hon. Murray Patrick",Senator,Australian Labor Party,Qld,,Executive Director of Policy Development at the Department of Premier and Cabinet (Qld) from 2008 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/245759
245759,"WATT, the Hon. Murray Patrick",Senator,Australian Labor Party,Qld,,Director of Policy Development at the Department of State Development (Qld) from 2007 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/245759
245759,"WATT, the Hon. Murray Patrick",Senator,Australian Labor Party,Qld,,Chief of Staff to the Premier A Bligh (Qld) from 2002 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/245759
245759,"WATT, the Hon. Murray Patrick",Senator,Australian Labor Party,Qld,,Solicitor at Maurice Blackburn Lawyers and Reidy and Tonkin from 2000 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/245759
245759,"WATT, the Hon. Murray Patrick",Senator,Australian Labor Party,Qld,,Associate to the Hon. P Gray at the Federal Court of Australia from 1999 to 2000.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/245759
245759,"WATT, the Hon. Murray Patrick",Senator,Australian Labor Party,Qld,,Articled Clerk at Blake Dawson Waldron Solicitors from 1997 to 1999.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/245759
193430,"WATTS, the Hon. Timothy (Tim) Graham",Member,Australian Labor Party,Vic,Gellibrand,"Senior Adviser to the Hon. J Brumby, 2009.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/193430
193430,"WATTS, the Hon. Timothy (Tim) Graham",Member,Australian Labor Party,Vic,Gellibrand,Manager at Telstra from 2009 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/193430
193430,"WATTS, the Hon. Timothy (Tim) Graham",Member,Australian Labor Party,Vic,Gellibrand,Deputy Chief of Staff to Senator the Hon. S Conroy from 2008 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/193430
193430,"WATTS, the Hon. Timothy (Tim) Graham",Member,Australian Labor Party,Vic,Gellibrand,Deputy Chief of Staff to Senator the Hon. S Conroy from 2005 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/193430
193430,"WATTS, the Hon. Timothy (Tim) Graham",Member,Australian Labor Party,Vic,Gellibrand,Solicitor at Mallesons Stephen Jaques from 2003 to 2005.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/193430
281688,"WEBSTER, Dr Anne Elizabeth",Member,The Nationals,Vic,Mallee,Founder and Director of Zoe Support Australia from 2011 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281688
281688,"WEBSTER, Dr Anne Elizabeth",Member,The Nationals,Vic,Mallee,Image Consultant from 2000 to 2007.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281688
281688,"WEBSTER, Dr Anne Elizabeth",Member,The Nationals,Vic,Mallee,School music teacher from 1990 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281688
281688,"WEBSTER, Dr Anne Elizabeth",Member,The Nationals,Vic,Mallee,Music teacher and performer from 1990 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281688
281688,"WEBSTER, Dr Anne Elizabeth",Member,The Nationals,Vic,Mallee,Professional seamstress from 1990 to 2000.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281688
281688,"WEBSTER, Dr Anne Elizabeth",Member,The Nationals,Vic,Mallee,Parenting from 1983.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/281688
264121,"WELLS, the Hon. Anika Shay",Member,Australian Labor Party,Qld,Lilley,Lawyer at Maurice Blackburn from 2014 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/264121
224102,"WHITE, the Hon Rebecca Peta",Member,Australian Labor Party,Tas,Lyons,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/224102
316555,"WHITEAKER, Ellie",Senator,Australian Labor Party,WA,,Electorate Officer for Senator Louise Pratt from July 2016 to May 2018.,Political employment,https://handbook.aph.gov.au/parliamentarians/316555
316555,"WHITEAKER, Ellie",Senator,Australian Labor Party,WA,,Organiser for the Australian Manufacturing Workers Union from March 2013 to July 2016.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/316555
316555,"WHITEAKER, Ellie",Senator,Australian Labor Party,WA,,Organiser for Unions WA from August 2012 to March 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/316555
317026,"WHITTEN, Tyron",Senator,One Nation,WA,,Business Owner in Civil Construction,Private enterprise (explicit role),https://handbook.aph.gov.au/parliamentarians/317026
C2T,"WILKIE, Andrew Damien",Member,Independent,Tas,Clark,Small business owner from 2008 to 2010.,Private enterprise (explicit role),https://handbook.aph.gov.au/parliamentarians/C2T
C2T,"WILKIE, Andrew Damien",Member,Independent,Tas,Clark,Writer from 2003 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/C2T
C2T,"WILKIE, Andrew Damien",Member,Independent,Tas,Clark,Senior Transnational Issues Analyst at the Office of National Assessments from 2002 to 2003.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/C2T
C2T,"WILKIE, Andrew Damien",Member,Independent,Tas,Clark,"Manager for Strategic Pursuits at Raytheon Australia, 2001.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/C2T
C2T,"WILKIE, Andrew Damien",Member,Independent,Tas,Clark,Senior Strategic Analyst at the Office of National Assessments from 2001 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/C2T
C2T,"WILKIE, Andrew Damien",Member,Independent,Tas,Clark,Manager for Training Solutions at Raytheon Australia from 2000 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/C2T
C2T,"WILKIE, Andrew Damien",Member,Independent,Tas,Clark,Served in the Australian Army from 1980 to 2001.,Public service / defence (explicit role),https://handbook.aph.gov.au/parliamentarians/C2T
286535,"WILLCOX, Andrew",Member,The Nationals,Qld,Dawson,Managing Director of Koorelah Farms from 1996 to 2010.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/286535
265970,"WILSON, the Hon. Joshua (Josh) Hamilton",Member,Australian Labor Party,WA,Fremantle,"Chief of Staff to the Hon. M Parke, MP from 2007 to 2016.
",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265970
265970,"WILSON, the Hon. Joshua (Josh) Hamilton",Member,Australian Labor Party,WA,Fremantle,"Media Adviser to the Hon. C Lawrence, MP from 2004 to 2007.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265970
265970,"WILSON, the Hon. Joshua (Josh) Hamilton",Member,Australian Labor Party,WA,Fremantle,Associate Lecturer at Curtin University from 2001 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265970
265970,"WILSON, the Hon. Joshua (Josh) Hamilton",Member,Australian Labor Party,WA,Fremantle,Paralegal at Blake Dawson Waldron from 1998 to 2004.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265970
265970,"WILSON, the Hon. Joshua (Josh) Hamilton",Member,Australian Labor Party,WA,Fremantle,Paralegal at Phillips Fox from 1996 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265970
265970,"WILSON, the Hon. Joshua (Josh) Hamilton",Member,Australian Labor Party,WA,Fremantle,"Freelance writer and photographer from 1995 to 2009.
",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/265970
198084,"WILSON, Richard (Rick) James",Member,Liberal Party of Australia,WA,O'Connor,Chairman of the Grains Committee at the Pastoralists and Graziers Association from 2008 to 2011.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/198084
198084,"WILSON, Richard (Rick) James",Member,Liberal Party of Australia,WA,O'Connor,Vice-Chairman of the Grains Committee at the Pastoralists and Graziers Association from 2000 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/198084
198084,"WILSON, Richard (Rick) James",Member,Liberal Party of Australia,WA,O'Connor,Self-employed farmer from 1990 to 2013.,Private enterprise (explicit role),https://handbook.aph.gov.au/parliamentarians/198084
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Principal Consultant at Dynamic Sunrise Consulting from 2022 to 2025.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,"Principal Consultant at Dynamic Sunrise Consulting, 2016.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Human Rights Commissioner from 2014 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Contributor and Occasional Host for 3AW 693 Talk Radio from 2012 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Contributor for Melbourne Talk Radio from 2011 to 2012.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Senior Associate at SDA Strategic Communication Consulting from 2007 to 2010.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Policy Director at the Institute of Public Affairs from 2007 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Principal Consultant at Dynamic Sunrise Consulting from 2007 to 2014.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,"Trade Consultant for ITS Global, 2006.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Project Manager for Development at the Australian APEC Study Centre from 2004 to 2006.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,"President of the Student Union Caulfield, Monash University (Vic.) from 2002 to 2003.",Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,"Vice-President of the Student Union Caulfield, Monash University (Vic.), 2001",Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/IMW
IMW,"WILSON, the Hon. Timothy (Tim) Robert",Member,Liberal Party of Australia,Vic,Goldstein,Electorate Officer from 1999 to 2001.,Political employment,https://handbook.aph.gov.au/parliamentarians/IMW
316660,"WITTY, Sarah",Member,Australian Labor Party,Vic,Melbourne,Chief Executive Officer from December 2021 to May 2025.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/316660
316660,"WITTY, Sarah",Member,Australian Labor Party,Vic,Melbourne,Nation Partnership Manager from November 2017 to July 2023.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/316660
00AOU,"WONG, the Hon. Penelope (Penny) Ying-Yen",Senator,Australian Labor Party,SA,,Legal officer from 1999 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOU
00AOU,"WONG, the Hon. Penelope (Penny) Ying-Yen",Senator,Australian Labor Party,SA,,Barrister and solicitor from 1996 to 1999.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOU
00AOU,"WONG, the Hon. Penelope (Penny) Ying-Yen",Senator,Australian Labor Party,SA,,"Senior Policy Adviser to the Minister for Land and Conservation (NSW), the Hon. K Yeadon from 1995 to 1996.",Political employment,https://handbook.aph.gov.au/parliamentarians/00AOU
00AOU,"WONG, the Hon. Penelope (Penny) Ying-Yen",Senator,Australian Labor Party,SA,,Industrial officer from 1990 to 1994.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AOU
E0F,"WOOD, the Hon. Jason Peter",Member,Liberal Party of Australia,Vic,La Trobe,Senior Sergeant in the Counter Terrorism Coordination Unit from 2003 to 2004.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/E0F
E0F,"WOOD, the Hon. Jason Peter",Member,Liberal Party of Australia,Vic,La Trobe,Detective in the Organised Crime Squad from 1990 to 2000.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/E0F
E0F,"WOOD, the Hon. Jason Peter",Member,Liberal Party of Australia,Vic,La Trobe,Police officer (Vic.) from 1988 to 2004.,Public service / defence (explicit role),https://handbook.aph.gov.au/parliamentarians/E0F
